,equity
2022-01-20,182388.60752005957
2022-01-21,180748.2803411045
2022-01-24,180967.70253653906
2022-01-25,182794.02778144262
2022-01-26,183702.07979577212
2022-01-27,183864.0749511066
2022-01-28,184479.495422298
2022-01-31,185681.3676146808
2022-02-01,186953.59734760577
2022-02-02,187776.34383412747
2022-02-03,185961.87648030667
2022-02-04,186995.39764996915
2022-02-07,187922.77319928556
2022-02-08,187528.93999501615
2022-02-09,189652.23847791104
2022-02-10,188574.40598126798
2022-02-11,189423.9952413693
2022-02-14,187953.72140332608
2022-02-15,188536.52623196988
2022-02-16,189064.49066563993
2022-02-17,187903.32232877164
2022-02-18,186616.80413075833
2022-02-22,184991.65591641812
2022-02-23,184992.01967817178
2022-02-24,185732.16286664834
2022-02-25,187120.056564387
2022-02-28,188447.1691952311
2022-03-01,188557.21103673807
2022-03-02,189740.83230977884
2022-03-03,189561.37949376932
2022-03-04,190329.307106074
2022-03-07,189605.15012365213
2022-03-08,189960.7959192715
2022-03-09,189960.7959192715
2022-03-10,189960.7959192715
2022-03-11,189960.7959192715
2022-03-14,188728.1006034414
2022-03-15,188925.6582206289
2022-03-16,189750.88314280906
2022-03-17,191177.98309932151
2022-03-18,192508.5286792318
2022-03-21,194625.77893409372
2022-03-22,193877.06869086862
2022-03-23,194817.67409095407
2022-03-24,196793.79130134225
2022-03-25,199128.9639316523
2022-03-28,197556.70797309518
2022-03-29,196978.611415478
2022-03-30,197457.41728553415
2022-03-31,196317.26979184977
2022-04-01,197356.4097579347
2022-04-04,197460.1569708803
2022-04-05,195193.51402654438
2022-04-06,194799.39699926166
2022-04-07,194891.98528280048
2022-04-08,196417.95180120258
2022-04-11,193558.02855672626
2022-04-12,194365.11145772724
2022-04-13,195555.77106466083
2022-04-14,195249.8902586916
2022-04-18,196331.74966039447
2022-04-19,196393.2084692934
2022-04-20,197221.3482512453
2022-04-21,194538.1734656313
2022-04-22,191894.69419851093
2022-04-25,189947.08368660093
2022-04-26,189401.48614479185
2022-04-27,189914.21942878843
2022-04-28,191541.81021095396
2022-04-29,189408.75678993345
2022-05-02,190944.95684791685
2022-05-03,192018.79744936357
2022-05-04,193837.00577761064
2022-05-05,192920.3739874495
2022-05-06,194474.53147341142
2022-05-09,188973.4419348372
2022-05-10,189538.7092230452
2022-05-11,190097.98009706865
2022-05-12,190017.70640016923
2022-05-13,192267.31733156572
2022-05-16,193804.2531683577
2022-05-17,194336.03194643388
2022-05-18,192264.5080740584
2022-05-19,191965.71931673418
2022-05-20,192051.90131594072
2022-05-23,193174.37896944414
2022-05-24,193115.37786318193
2022-05-25,194088.27100588212
2022-05-26,195030.4186346663
2022-05-27,196241.2657568587
2022-05-31,195311.1166174544
2022-06-01,196981.76381899248
2022-06-02,197099.88578249345
2022-06-03,198018.3085730208
2022-06-06,197490.48905397783
2022-06-07,199769.0168402327
2022-06-08,198611.06961091916
2022-06-09,196629.36933931272
2022-06-10,195358.16212495725
2022-06-13,192465.33870729367
2022-06-14,193525.6440166546
2022-06-15,193525.6440166546
2022-06-16,193525.6440166546
2022-06-17,193525.6440166546
2022-06-21,193525.6440166546
2022-06-22,193525.6440166546
2022-06-23,193525.6440166546
2022-06-24,193525.6440166546
2022-06-27,193525.6440166546
2022-06-28,193525.6440166546
2022-06-29,191184.417905372
2022-06-30,190596.4685645517
2022-07-01,191020.12595196717
2022-07-05,191020.12595196717
2022-07-06,191020.12595196717
2022-07-07,190955.78772252012
2022-07-08,191569.9187497418
2022-07-11,191035.08746617247
2022-07-12,190238.09434407164
2022-07-13,190129.2865170758
2022-07-14,189372.92771891173
2022-07-15,189723.44535807188
2022-07-18,189770.05553425988
2022-07-19,189770.05553425988
2022-07-20,190392.4499552171
2022-07-21,189916.78940986798
2022-07-22,189802.21499275372
2022-07-25,191389.83984779523
2022-07-26,190909.18610786603
2022-07-27,191469.1017649095
2022-07-28,191606.07419990705
2022-07-29,192804.29047798322
2022-08-01,192434.1595041673
2022-08-02,191825.4913904588
2022-08-03,190014.09228157208
2022-08-04,189865.24853920148
2022-08-05,191194.93411659406
2022-08-08,191547.92850898908
2022-08-09,192799.13766121076
2022-08-10,193273.93556617902
2022-08-11,194390.80916237042
2022-08-12,195171.05971931622
2022-08-15,195111.98659156964
2022-08-16,195058.5379831712
2022-08-17,194388.80047318054
2022-08-18,195480.2826616675
2022-08-19,196686.75835441652
2022-08-22,196258.57008384768
2022-08-23,197208.06800102297
2022-08-24,197594.3780748755
2022-08-25,197953.3793260962
2022-08-26,197098.4433748633
2022-08-29,197978.3625872046
2022-08-30,197136.97681449953
2022-08-31,197057.31038688723
2022-09-01,196151.90089439455
2022-09-02,196505.66400932375
2022-09-06,195789.36924766604
2022-09-07,195731.32764457766
2022-09-08,195954.4380724341
2022-09-09,196311.9698679358
2022-09-12,196638.96300148073
2022-09-13,195025.68325065676
2022-09-14,195530.04926323
2022-09-15,194856.2221147925
2022-09-16,194487.97538017336
2022-09-19,195033.93066047732
2022-09-20,194627.25506233278
2022-09-21,194214.8132326514
2022-09-22,194530.68738218112
2022-09-23,194530.68738218112
2022-09-26,194530.68738218112
2022-09-27,194530.68738218112
2022-09-28,194530.68738218112
2022-09-29,194530.68738218112
2022-09-30,194530.68738218112
2022-10-03,194530.68738218112
2022-10-04,194530.68738218112
2022-10-05,194530.68738218112
2022-10-06,194530.68738218112
2022-10-07,194530.68738218112
2022-10-10,194530.68738218112
2022-10-11,194530.68738218112
2022-10-12,194530.68738218112
2022-10-13,194530.68738218112
2022-10-14,194530.68738218112
2022-10-17,194530.68738218112
2022-10-18,194530.68738218112
2022-10-19,194530.68738218112
2022-10-20,194530.68738218112
2022-10-21,194530.68738218112
2022-10-24,194530.68738218112
2022-10-25,194530.68738218112
2022-10-26,194530.68738218112
2022-10-27,194215.33784140102
2022-10-28,194613.1283305978
2022-10-31,194305.5230068063
2022-11-01,194275.08666647426
2022-11-02,194139.7060283517
2022-11-03,194213.10374498056
2022-11-04,194213.10374498056
2022-11-07,194213.10374498056
2022-11-08,194213.10374498056
2022-11-09,194213.10374498056
2022-11-10,194213.10374498056
2022-11-11,194213.10374498056
2022-11-14,194213.10374498056
2022-11-15,194064.15940281915
2022-11-16,193862.8507175164
2022-11-17,194193.27045628594
2022-11-18,194100.9287357049
2022-11-21,193472.68323704766
2022-11-22,195006.9379367547
2022-11-23,194638.12468907403
2022-11-25,194693.4393100457
2022-11-28,193888.13794896172
2022-11-29,194148.95879551934
2022-11-30,194175.15033909844
2022-12-01,193903.23740574883
2022-12-02,194180.26406285333
2022-12-05,193332.00284764337
2022-12-06,192320.920190783
2022-12-07,192725.6092624383
2022-12-08,192210.8359317498
2022-12-09,191109.5923709588
2022-12-12,191945.0140933709
2022-12-13,191712.66793248223
2022-12-14,191622.12482640313
2022-12-15,191252.33394810723
2022-12-16,191197.299966784
2022-12-19,191409.1265506463
2022-12-20,191625.90685460137
2022-12-21,192498.53005406426
2022-12-22,191974.2092685418
2022-12-23,192910.70237156915
2022-12-27,192870.03383824395
2022-12-28,192016.61515233087
2022-12-29,192023.20781895684
2022-12-30,192281.16466710137
2023-01-03,191431.33130833672
2023-01-04,191830.2025352043
2023-01-05,192925.17256694258
2023-01-06,193812.4409385246
2023-01-09,193706.68294291914
2023-01-10,193967.13484721602
2023-01-11,194026.43196635664
2023-01-12,195050.47920756758
2023-01-13,195158.85603862227
2023-01-17,194895.5808921379
2023-01-18,194238.93074565352
2023-01-19,194904.71553569258
2023-01-20,195712.14558940352
2023-01-23,195389.41768413008
2023-01-24,194668.97298198164
2023-01-25,194888.7592978996
2023-01-26,196701.0298057121
2023-01-27,196019.71602397383
2023-01-30,194586.87575297774
2023-01-31,195087.27211528242
2023-02-01,193853.31068950117
2023-02-02,192175.59972348931
2023-02-03,191743.07523313287
2023-02-06,191302.975094806
2023-02-07,192263.81824165178
2023-02-08,192188.65619331194
2023-02-09,191816.19286018205
2023-02-10,192463.4201779921
2023-02-13,192565.81144386125
2023-02-14,192771.35007911516
2023-02-15,192204.3264661391
2023-02-16,192112.2456579678
2023-02-17,191625.20330058422
2023-02-21,190539.79676829663
2023-02-22,190219.97066508618
2023-02-23,191397.20393000927
2023-02-24,191413.2652588972
2023-02-27,191379.03107081738
2023-02-28,190855.75423060742
2023-03-01,191023.1380540022
2023-03-02,191163.8647120791
2023-03-03,191757.98648484523
2023-03-06,191978.9681018191
2023-03-07,191579.06193955714
2023-03-08,191558.1853183108
2023-03-09,190544.29849656398
2023-03-10,189583.31135209376
2023-03-13,188885.12779267604
2023-03-14,190096.08246644313
2023-03-15,187686.41297944362
2023-03-16,189256.46744187648
2023-03-17,188076.1938174563
2023-03-20,189117.46469529445
2023-03-21,190250.202213605
2023-03-22,189250.28642304713
2023-03-23,189166.29800446803
2023-03-24,189458.64823945338
2023-03-27,189988.1584094363
2023-03-28,190635.6712382632
2023-03-29,191133.50794633204
2023-03-30,191292.9379580813
2023-03-31,191316.22580750758
2023-04-03,191931.98329324403
2023-04-04,191655.1515014253
2023-04-05,192795.6119497888
2023-04-06,192979.8841513269
2023-04-10,192331.39254366088
2023-04-11,192743.79910646606
2023-04-12,193060.68091188598
2023-04-13,193548.3012732141
2023-04-14,193184.6649817102
2023-04-17,193918.17340456176
2023-04-18,194618.5515783899
2023-04-19,194571.86584078002
2023-04-20,195020.53976808715
2023-04-21,195520.71693788696
2023-04-24,195967.63019167114
2023-04-25,195913.96445833374
2023-04-26,194620.69435616003
2023-04-27,196009.87279243933
2023-04-28,195736.13255043494
2023-05-01,196160.96662636267
2023-05-02,195820.47999128647
2023-05-03,195270.15759596176
2023-05-04,192289.30477079697
2023-05-05,196170.25364836887
2023-05-08,196643.3808560623
2023-05-09,197216.00174000394
2023-05-10,197941.02793045397
2023-05-11,197843.92322082873
2023-05-12,198107.56093521471
2023-05-15,197537.5118629491
2023-05-16,195701.16940613146
2023-05-17,195304.63426514025
2023-05-18,198579.82158584948
2023-05-19,198736.95095749255
2023-05-22,196670.51000137682
2023-05-23,194796.88186519966
2023-05-24,193896.69909160957
2023-05-25,201034.6214510341
2023-05-26,201068.8949908202
2023-05-30,203920.95349708392
2023-05-31,200654.15422251346
2023-06-01,201047.52154734256
2023-06-02,201585.21296493552
2023-06-05,202185.05817977927
2023-06-06,201408.8946360781
2023-06-07,199928.6642893984
2023-06-08,200180.59027664206
2023-06-09,201168.765882416
2023-06-12,201327.8273829653
2023-06-13,202192.04424087546
2023-06-14,202583.79677383445
2023-06-15,202205.43374435446
2023-06-16,202549.19254867575
2023-06-20,203228.75627700827
2023-06-21,204352.96240798972
2023-06-22,204395.7206553652
2023-06-23,203635.1796321108
2023-06-26,201636.0754527285
2023-06-27,203103.35413162253
2023-06-28,204171.43282882712
2023-06-29,205411.45833389304
2023-06-30,208358.74093429587
2023-07-03,207270.24473373435
2023-07-05,206479.9365763642
2023-07-06,205798.50841474312
2023-07-07,205815.96244001167
2023-07-10,207009.0119242646
2023-07-11,207421.50612592476
2023-07-12,208694.14664411324
2023-07-13,209524.36618757027
2023-07-14,209118.17093610542
2023-07-17,210287.21662091988
2023-07-18,210420.64331769722
2023-07-19,210389.8527445771
2023-07-20,208807.90775251167
2023-07-21,208341.5371775605
2023-07-24,208517.71651410835
2023-07-25,209571.68871259468
2023-07-26,208800.18347883003
2023-07-27,209541.57746076363
2023-07-28,210658.35375165718
2023-07-31,210333.7517313935
2023-08-01,211206.65837812203
2023-08-02,209964.17290645046
2023-08-03,209991.26043086452
2023-08-04,209572.696992449
2023-08-07,210915.14665370388
2023-08-08,209430.5353103201
2023-08-09,208839.44246058865
2023-08-10,208550.00689082546
2023-08-11,207885.37285762234
2023-08-14,209432.10291438503
2023-08-15,209300.6068664114
2023-08-16,208576.25761561794
2023-08-17,206602.8645568411
2023-08-18,207037.53342585964
2023-08-21,208328.4963927786
2023-08-22,207600.44581752224
2023-08-23,208834.04711299343
2023-08-24,208504.96160273952
2023-08-25,207640.62297206325
2023-08-28,207867.11486964626
2023-08-29,209714.30410914822
2023-08-30,210499.1859603445
2023-08-31,210436.65771632595
2023-09-01,210282.04319148464
2023-09-05,210405.54154645672
2023-09-06,209906.865383737
2023-09-07,208981.04719220867
2023-09-08,208775.0824400114
2023-09-11,209142.9950987028
2023-09-12,208174.13038312664
2023-09-13,208924.1973843277
2023-09-14,210107.3716549576
2023-09-15,208125.89109465486
2023-09-18,208189.67676970368
2023-09-19,208098.82795378572
2023-09-20,206800.3922848404
2023-09-21,205177.3420529068
2023-09-22,206260.08150799948
2023-09-25,206673.2631181069
2023-09-26,205905.23346265036
2023-09-27,206065.5641816445
2023-09-28,207014.51957257467
2023-09-29,206913.06206067282
2023-10-02,207792.55209668356
2023-10-03,206461.749583561
2023-10-04,207085.68783887106
2023-10-05,207276.5733750649
2023-10-06,208817.9338792153
2023-10-09,209139.60049756247
2023-10-10,209536.02968915182
2023-10-11,210665.704951603
2023-10-12,211558.88470776755
2023-10-13,209914.57934888083
2023-10-16,211025.3356736489
2023-10-17,209920.07489331442
2023-10-18,209117.01662451585
2023-10-19,208331.6467285808
2023-10-20,207522.51354986985
2023-10-23,208509.62644202073
2023-10-24,209186.74741370042
2023-10-25,207115.05317694505
2023-10-26,205491.8066025432
2023-10-27,206286.6655426677
2023-10-30,206825.34490210374
2023-10-31,206657.63642889817
2023-11-01,207943.66408545335
2023-11-02,208787.572494572
2023-11-03,209737.63649756272
2023-11-06,209984.96990210374
2023-11-07,210661.4627075847
2023-11-08,211377.81286870723
2023-11-09,211515.41816961055
2023-11-10,214074.8784815002
2023-11-13,213757.9666620422
2023-11-14,215425.73585759883
2023-11-15,215103.31524907832
2023-11-16,214727.8279749084
2023-11-17,215398.1498438049
2023-11-20,216647.57164251094
2023-11-21,215836.84628545528
2023-11-22,215298.7409387756
2023-11-24,215105.51823674922
2023-11-27,214020.72102605586
2023-11-28,213968.98941289668
2023-11-29,213525.81468450313
2023-11-30,212325.83149968868
2023-12-01,212386.52859141264
2023-12-04,211504.22498728667
2023-12-05,211294.2057001773
2023-12-06,210536.14942576323
2023-12-07,212008.21284129057
2023-12-08,213589.8610956851
2023-12-11,216598.64873911772
2023-12-12,218911.28156545895
2023-12-13,219606.96940480286
2023-12-14,220122.40017567688
2023-12-15,221152.31943379456
2023-12-18,222506.15788136536
2023-12-19,222559.92920552308
2023-12-20,221080.68520222718
2023-12-21,222124.38596211487
2023-12-22,221873.16330586487
2023-12-26,222406.5258699518
2023-12-27,222404.53989277894
2023-12-28,222320.21175252015
2023-12-29,221963.9567781549
2024-01-02,220208.03377400452
2024-01-03,219182.3702954837
2024-01-04,219319.67956443512
2024-01-05,219639.8608083316
2024-01-08,220505.0460958072
2024-01-09,220472.22152229035
2024-01-10,221021.59772392
2024-01-11,220893.29773612702
2024-01-12,220744.72893424713
2024-01-16,220911.52910133087
2024-01-17,220736.20370383942
2024-01-18,221031.57268043244
2024-01-19,221689.12263770783
2024-01-22,221572.95419975006
2024-01-23,221712.49249168122
2024-01-24,222101.21832938874
2024-01-25,221465.14126487458
2024-01-26,221395.39538474762
2024-01-29,222085.1813916751
2024-01-30,222130.01249976837
2024-01-31,221497.1967725345
2024-02-01,221958.19685645783
2024-02-02,224937.9438949905
2024-02-05,225580.15475619654
2024-02-06,224559.81592225115
2024-02-07,226355.57314728777
2024-02-08,226800.7907299904
2024-02-09,227435.3038678078
2024-02-12,226983.7429013161
2024-02-13,226327.75352906267
2024-02-14,227295.9842190651
2024-02-15,227443.29681824724
2024-02-16,226561.7820935158
2024-02-20,225393.00996064226
2024-02-21,224950.44076203386
2024-02-22,229738.84620331804
2024-02-23,229534.9726681618
2024-02-26,229913.47803162615
2024-02-27,229601.90408753435
2024-02-28,229145.0430951027
2024-02-29,229916.4670910744
2024-03-01,233755.5761608986
2024-03-04,233984.2649702015
2024-03-05,232994.5841688099
2024-03-06,233868.99552287484
2024-03-07,235002.11970652963
2024-03-08,232818.3181318226
2024-03-11,230181.9446729603
2024-03-12,233010.49616374398
2024-03-13,232898.54432048227
2024-03-14,232534.05707682992
2024-03-15,231871.0035413685
2024-03-18,232797.7683423939
2024-03-19,232955.29354228402
2024-03-20,233966.2037443104
2024-03-21,234052.11141337777
2024-03-22,234666.45984782602
2024-03-25,234793.49619426156
2024-03-26,234306.1045469227
2024-03-27,234028.96165599252
2024-03-28,233650.4632276478
2024-04-01,232819.08190287973
2024-04-02,232988.8374847706
2024-04-03,233788.90843051035
2024-04-04,232166.15173953134
2024-04-05,233496.8161377247
2024-04-08,233105.29455416757
2024-04-09,232647.5196899708
2024-04-10,232765.99925082285
2024-04-11,234932.48699038583
2024-04-12,233273.81247561533
2024-04-15,231749.00553744394
2024-04-16,232436.52423708994
2024-04-17,230538.5760406788
2024-04-18,230304.77725833017
2024-04-19,226868.31117098886
2024-04-22,228005.14208834726
2024-04-23,229521.04640048105
2024-04-24,229111.4338745411
2024-04-25,229154.96328585703
2024-04-26,231343.30181735117
2024-04-29,230918.54123538095
2024-04-30,229672.74215548593
2024-05-01,227953.84649508554
2024-05-02,226736.9773385821
2024-05-03,227114.33908043068
2024-05-06,231093.7433696763
2024-05-07,231352.8041835801
2024-05-08,231833.72795829934
2024-05-09,230711.5957714097
2024-05-10,230885.69084892434
2024-05-13,231152.89715538186
2024-05-14,232907.5131450669
2024-05-15,237168.99912223977
2024-05-16,235169.08854637307
2024-05-17,234342.34551375321
2024-05-20,236237.08986037187
2024-05-21,237457.18151228837
2024-05-22,237083.2316984456
2024-05-23,239159.61902754716
2024-05-24,240011.56389754228
2024-05-28,241612.7522970737
2024-05-29,241466.75489106783
2024-05-30,239938.62293254753
2024-05-31,238534.15816509147
2024-06-03,240470.6235276403
2024-06-04,239766.75561157268
2024-06-05,243571.65730682414
2024-06-06,241373.60792175334
2024-06-07,241860.1872293095
2024-06-10,244238.37836853068
2024-06-11,244159.08710113566
2024-06-12,247839.87271514934
2024-06-13,249495.85091033977
2024-06-14,248863.60681549113
2024-06-17,251509.8902169804
2024-06-18,255738.0248452763
2024-06-20,250510.67329803508
2024-06-21,248180.24969758594
2024-06-24,247103.52079286182
2024-06-25,248889.2000912627
2024-06-26,248250.41901673877
2024-06-27,245229.32846345508
2024-06-28,244076.0848721465
2024-07-01,242808.63653077686
2024-07-02,243373.35068883322
2024-07-03,245132.79107274435
2024-07-05,244123.1427115383
2024-07-08,244557.09479894064
2024-07-09,246390.33962621115
2024-07-10,249180.41074742697
2024-07-11,245390.01529302023
2024-07-12,247705.32340611838
2024-07-15,246926.37937535666
2024-07-16,245410.82633580588
2024-07-17,238129.0779684963
2024-07-18,234232.30543126486
2024-07-19,233118.31072306176
2024-07-22,235117.5705573513
2024-07-23,235280.59677958032
2024-07-24,231090.5229880764
2024-07-25,229611.7586219265
2024-07-26,226812.2878043606
2024-07-29,226066.64267801782
2024-07-30,221452.7430121853
2024-07-31,227621.49752878686
2024-08-01,224922.00880503198
2024-08-02,221365.87397257483
2024-08-05,217334.69942790025
2024-08-06,218666.56650346416
2024-08-07,218666.56650346416
2024-08-08,218666.56650346416
2024-08-09,220994.06448054634
2024-08-12,221551.10979592448
2024-08-13,225003.35842263346
2024-08-14,226521.42516457682
2024-08-15,228757.89830910807
2024-08-16,228607.19269804007
2024-08-19,229758.15983060843
2024-08-20,230319.68773893363
2024-08-21,230536.7593636895
2024-08-22,229526.9362283135
2024-08-23,230776.35291532523
2024-08-26,229346.39071134574
2024-08-27,230021.7582497979
2024-08-28,228902.9638619805
2024-08-29,227081.37855009086
2024-08-30,228207.5720010186
2024-09-03,225658.9362435723
2024-09-04,225199.62963311674
2024-09-05,224940.6862245949
2024-09-06,221933.79564537125
2024-09-09,223520.28291954118
2024-09-10,224965.51175560075
2024-09-11,228929.99405540543
2024-09-12,231049.54186119157
2024-09-13,232074.0089022072
2024-09-16,231896.3459535988
2024-09-17,232284.29471458512
2024-09-18,231389.77237571793
2024-09-19,234431.48873008805
2024-09-20,235189.99628318864
2024-09-23,235836.35133995133
2024-09-24,236361.97603477555
2024-09-25,237410.65952171403
2024-09-26,237695.65512718278
2024-09-27,236084.0006624611
2024-09-30,236732.89110435563
2024-10-01,234999.22925438004
2024-10-02,235943.10686363297
2024-10-03,236643.07813133317
2024-10-04,237864.0478121193
2024-10-07,238114.52780784684
2024-10-08,240877.48764671403
2024-10-09,242052.36856712418
2024-10-10,241476.4488893898
2024-10-11,241772.78769554215
2024-10-14,243191.15874351579
2024-10-15,240194.85831321793
2024-10-16,240595.35561241227
2024-10-17,241458.91441978532
2024-10-18,242444.7714449318
2024-10-21,243370.12424339372
2024-10-22,241786.7067171486
2024-10-23,240794.0713716896
2024-10-24,240169.36691917497
2024-10-25,240574.81406272965
2024-10-28,240306.87081820762
2024-10-29,241381.43218905723
2024-10-30,238457.91137606895
2024-10-31,235394.75411898887
2024-11-01,236533.6427603463
2024-11-04,237606.46330859195
2024-11-05,242149.98993517886
2024-11-06,247140.78189684878
2024-11-07,249109.44710375796
2024-11-08,250449.27681567203
2024-11-11,250027.08521105777
2024-11-12,249687.07228686343
2024-11-13,248401.38989094156
2024-11-14,247107.01530292886
2024-11-15,246423.22331074136
2024-11-18,247368.29943684
2024-11-19,249766.77668231225
2024-11-20,248835.48131793237
2024-11-21,250640.8646339724
2024-11-22,249827.56785052514
2024-11-25,247113.36496966577
2024-11-26,247939.99910968042
2024-11-27,245773.7792763064
2024-11-29,247851.1713334525
2024-12-02,246192.535881182
2024-12-03,246137.69925028944
2024-12-04,247266.7524576869
2024-12-05,247801.29928691054
2024-12-06,246114.23790080214
2024-12-09,241105.10913188124
2024-12-10,239320.8816385951
2024-12-11,240691.06819255018
2024-12-12,240078.9404001918
2024-12-13,239254.30655009413
2024-12-16,238328.05569560194
2024-12-17,236263.43436887042
2024-12-18,231153.13813473957
2024-12-19,231712.52747876826
2024-12-20,233204.8807807702
2024-12-23,234257.70927198115
2024-12-24,235166.70275647822
2024-12-26,234312.60075147334
2024-12-27,233184.5045295495
2024-12-30,232937.63668592158
2024-12-31,232374.7168861169
2025-01-02,234462.30209119502
2025-01-03,236176.5578496637
2025-01-06,237318.5724775352
2025-01-07,235792.89590282817
2025-01-08,237039.73928661723
2025-01-10,236387.99192638774
2025-01-13,237315.8829023399
2025-01-14,238240.52439709086
2025-01-15,240229.0128919639
2025-01-16,242208.43955822368
2025-01-17,244274.93287641054
2025-01-21,245329.11938458926
2025-01-22,244680.55659467226
2025-01-23,244625.89407330996
2025-01-24,243956.201507392
2025-01-27,233915.6003339911
2025-01-28,236547.76774367713
2025-01-29,235986.26976959812
2025-01-30,237624.55183594333
2025-01-31,235622.651651312
2025-02-03,236121.11036865818
2025-02-04,236362.34469294848
2025-02-05,237652.31489253344
2025-02-06,236760.2154891521
2025-02-07,237029.18587184252
2025-02-10,238104.56728053393
2025-02-11,236670.95428920092
2025-02-12,236166.33609462084
2025-02-13,238148.15845179858
2025-02-14,238813.87106776537
2025-02-18,239682.2007033855
2025-02-19,240081.302372697
2025-02-20,238785.5628554851
2025-02-21,236536.1969192058
2025-02-24,235362.9342238933
2025-02-25,233228.85355830492
2025-02-26,234202.74568629565
2025-02-27,231867.66182399096
2025-02-28,234173.28604579272
2025-03-03,231230.97882533373
2025-03-04,228470.1971756806
2025-03-05,229440.62617926067
2025-03-06,226757.6668591923
2025-03-07,224576.7238049931
2025-03-10,221783.03273443645
2025-03-11,222110.59843878215
2025-03-12,223243.2527966923
2025-03-13,220760.95485357707
2025-03-14,222141.80102067022
2025-03-17,224016.77225785283
2025-03-18,223301.67872147588
2025-03-19,225186.0453695748
2025-03-20,225178.24379486777
2025-03-21,224892.64897675253
2025-03-24,227597.70156616904
2025-03-25,226768.8114294503
2025-03-26,226362.15215821005
2025-03-27,225427.00417847373
2025-03-28,224472.0307135079
2025-03-31,227009.81300873496
2025-04-01,227998.84745545126
2025-04-02,229649.8619525912
2025-04-03,223604.71757392908
2025-04-04,217870.97898922052
2025-04-07,216370.77852218703
2025-04-08,216370.77852218703
2025-04-09,216370.77852218703
2025-04-10,216370.77852218703
2025-04-11,216370.77852218703
2025-04-14,216370.77852218703
2025-04-15,216370.77852218703
2025-04-16,216370.77852218703
2025-04-17,216273.6066392972
2025-04-21,214778.28278675815
2025-04-22,216060.7998766019
2025-04-23,216668.8983873441
2025-04-24,217462.23174610874
2025-04-25,216838.98212757846
2025-04-28,218236.7947038724
2025-04-29,217943.8379777982
2025-04-30,218283.86181323827
2025-05-01,215524.03806751073
2025-05-02,216638.92141340653
2025-05-05,215954.0509147493
2025-05-06,213453.55057905594
2025-05-07,214381.9900932161
2025-05-08,214223.4154624788
2025-05-09,212555.8304710237
2025-05-12,217120.87714495067
2025-05-13,217613.87745012646
2025-05-14,216289.2682734907
2025-05-15,216901.4435689421
2025-05-16,218872.8795278044
2025-05-19,220559.97771811203
2025-05-20,222263.87441611008
2025-05-21,220098.10186361984
2025-05-22,218974.19979158707
2025-05-23,219602.1805044777
2025-05-27,221956.40548474767
2025-05-28,221308.104535651
2025-05-29,222083.99364240147
2025-05-30,221182.7595039127
2025-06-02,220958.9270606754
2025-06-03,221804.3339850681
2025-06-04,223185.55166695287
2025-06-05,222354.72272709792
2025-06-06,222398.89262608474
2025-06-09,222910.63204411452
2025-06-10,222467.70292118972
2025-06-11,222905.74527958815
2025-06-12,224010.98221806472
2025-06-13,223076.70134953444
2025-06-16,223864.79593876784
2025-06-17,221962.19086674636
2025-06-18,222367.11719731276
2025-06-20,222563.18234471267
2025-06-23,222943.33166722243
2025-06-24,223893.2265265364
2025-06-25,222983.9233572859
2025-06-26,224109.54256657546
2025-06-27,225160.541513719
2025-06-30,225548.09180668776
2025-07-01,224302.84903935378
2025-07-02,225257.4953256218
2025-07-03,225879.1385125218
2025-07-07,225398.31292975182
2025-07-08,223369.02735388512
2025-07-09,225153.59647619957
2025-07-10,225776.76067994168
2025-07-11,222228.4227511697
2025-07-14,225042.1902148538
2025-07-15,221713.9455843453
2025-07-16,222419.18307976765
2025-07-17,223205.85326104207
2025-07-18,222135.11985497517
2025-07-21,222972.67458825154
2025-07-22,221012.1941652779
2025-07-23,224605.855243689
2025-07-24,225589.52244187015
2025-07-25,228527.79564285892
2025-07-28,227868.18458176273
2025-07-29,228150.0548744263
2025-07-30,229470.81509781498
2025-07-31,226150.7001228394
2025-08-01,224482.4312706055
2025-08-04,227125.74739658838
2025-08-05,226182.97777378565
2025-08-06,227462.1148434878
2025-08-07,227616.89761820645
2025-08-08,228039.50032511563
2025-08-11,227796.09726420254
2025-08-12,229502.0602006039
2025-08-13,228690.67038431973
2025-08-14,229035.54405680508
2025-08-15,228310.09563151211
2025-08-18,228065.8900040707
2025-08-19,225827.77376261563
2025-08-20,225223.0343979916
2025-08-21,224844.3590287289
2025-08-22,225957.40025797696
2025-08-25,226092.41368571133
2025-08-26,226770.8354538998
2025-08-27,226937.9334000668
2025-08-28,227998.03569498868
2025-08-29,225824.34387675137
2025-09-02,225580.00824442715
2025-09-03,226096.74185888263
2025-09-04,229319.92236272784
2025-09-05,234826.26540319415
2025-09-08,239183.50659124347
2025-09-09,237616.74234002244
2025-09-10,243065.60599511277
2025-09-11,244297.0107878984
2025-09-12,244886.98349227634
2025-09-15,246631.14670791355
2025-09-16,245347.21641006198
2025-09-17,244465.31119003025
2025-09-18,245274.84122695652
2025-09-19,245403.30459060398
2025-09-22,244326.13154067722
2025-09-23,244752.2052101108
2025-09-24,241884.44329299656
2025-09-25,241776.7604927036
2025-09-26,243388.40281905857
2025-09-29,244106.7360404941
2025-09-30,242134.39476241794
2025-10-01,239677.34524764743
2025-10-02,239252.9445160621
2025-10-03,238310.2505997413
2025-10-06,239183.15100702332
2025-10-07,238427.42899164246
2025-10-08,239135.90680536316
2025-10-09,238481.12503656434
